iteration,l1_loss,ssim,total_loss,ema_loss,num_gaussians
562600,0.0211490,0.9351784,0.0386180,0.0596446,3273550
562700,0.0262933,0.8860487,0.0613565,0.0712493,3273550
562800,0.0450877,0.8380612,0.0918281,0.0756848,3273550
562900,0.0490634,0.8236554,0.0999758,0.0765511,3273550
563000,0.0451210,0.8937095,0.0695888,0.0735757,3273550
563100,0.0372669,0.8704081,0.0741969,0.0747099,3273550
563200,0.0158566,0.9279108,0.0383497,0.0812880,3273550
563300,0.0417508,0.8732694,0.0757427,0.0891097,3273550
563400,0.0605660,0.7422842,0.1394260,0.0882192,3273550
563500,0.0263773,0.8385676,0.0803994,0.0634145,3273550
563600,0.0436036,0.8552198,0.0840742,0.0806599,3273550
563700,0.0357633,0.9052774,0.0593470,0.0660286,3273550
563800,0.0436975,0.8248001,0.0962985,0.0839125,3273550
563900,0.0230670,0.8590741,0.0702106,0.0654120,3273550
564000,0.0188289,0.9345984,0.0374580,0.0586578,3273550
564100,0.0520918,0.7789835,0.1196617,0.0818346,3273550
564200,0.0273173,0.9141332,0.0507371,0.0578942,3273550
564300,0.0379883,0.8875362,0.0677785,0.0765283,3273550
564400,0.0486716,0.8646136,0.0833575,0.0730594,3273550
564500,0.0427582,0.8427827,0.0885419,0.0838541,3273550
564600,0.0425449,0.8831663,0.0722604,0.0739867,3273550
564700,0.0465516,0.8487135,0.0884456,0.0719872,3273550
564800,0.0270352,0.8807230,0.0639319,0.0725342,3273550
564900,0.0260070,0.8910003,0.0592041,0.0709239,3273550
565000,0.0427690,0.9112297,0.0611695,0.0672816,3273550
565100,0.0574109,0.7818893,0.1216908,0.0824630,3273550
565200,0.0304906,0.9235881,0.0488591,0.0758642,3273550
565300,0.0346383,0.8767647,0.0700771,0.0649766,3273550
565400,0.0560097,0.8515320,0.0929930,0.0857675,3273550
565500,0.0284434,0.8761866,0.0665914,0.0600081,3273550
565600,0.0276063,0.9294199,0.0447958,0.0583339,3273550
565700,0.0431557,0.8489584,0.0863100,0.0766455,3273550
565800,0.0308224,0.9093266,0.0547628,0.0782276,3273550
565900,0.0269821,0.8778267,0.0650586,0.0717975,3273550
566000,0.0206345,0.8913002,0.0558606,0.0587819,3273550
566100,0.0351299,0.8839574,0.0674950,0.0645715,3273550
566200,0.0501188,0.8158512,0.1037308,0.0799562,3273550
566300,0.0389775,0.9120702,0.0585584,0.0631755,3273550
566400,0.0418738,0.8579437,0.0819468,0.0713683,3273550
566500,0.0263707,0.9118243,0.0510927,0.0651545,3273550
566600,0.0292065,0.9087414,0.0540274,0.0569333,3273550
566700,0.0263168,0.8816712,0.0631216,0.0603292,3273550
566800,0.0189945,0.9470956,0.0325584,0.0530729,3273550
566900,0.0527775,0.8071672,0.1087997,0.0875758,3273550
567000,0.0438152,0.7989102,0.1067251,0.0765961,3273550
567100,0.0598595,0.8131157,0.1106694,0.0995883,3273550
567200,0.0230663,0.8911650,0.0573738,0.0583167,3273550
567300,0.0432886,0.8049210,0.1040048,0.0885487,3273550
567400,0.0337669,0.8531814,0.0789876,0.0840553,3273550
567500,0.0466591,0.8654094,0.0818317,0.0883349,3273550
567600,0.0482876,0.8083173,0.1056457,0.0826824,3273550
567700,0.0143102,0.9197925,0.0406691,0.0626204,3273550
567800,0.0291563,0.8283108,0.0861694,0.0856510,3273550
567900,0.0371099,0.8994222,0.0624971,0.0795349,3273550
568000,0.0364112,0.8668604,0.0751025,0.0915164,3273550
568100,0.0352965,0.9088942,0.0576202,0.0796629,3273550
568200,0.0238423,0.9135628,0.0488803,0.0715237,3273550
568300,0.0431924,0.8575430,0.0828982,0.0750315,3273550
568400,0.0418381,0.8520841,0.0842692,0.0752491,3273550
568500,0.0430548,0.8435417,0.0884162,0.0841427,3273550
568600,0.0370630,0.8571371,0.0793830,0.0837337,3273550
568700,0.0448416,0.8506979,0.0866258,0.0894876,3273550
568800,0.0371481,0.8842406,0.0685926,0.0711729,3273550
568900,0.0191624,0.8862392,0.0570018,0.0664408,3273550
569000,0.0243145,0.8806374,0.0623338,0.0612979,3273550
569100,0.0424151,0.8526337,0.0843956,0.0740712,3273550
569200,0.0319944,0.8798905,0.0672405,0.0685710,3273550
569300,0.0448629,0.8811948,0.0744398,0.0747109,3273550
569400,0.0410618,0.8720155,0.0758309,0.0830829,3273550
569500,0.0351058,0.8440554,0.0834413,0.0696437,3273550
569600,0.0415708,0.8637220,0.0794537,0.0599898,3273550
569700,0.0479219,0.8036904,0.1072770,0.0880350,3273550
569800,0.0224318,0.9020976,0.0526200,0.0643873,3273550
569900,0.0325148,0.8814754,0.0669187,0.0727039,3273550
570000,0.0334775,0.8938578,0.0625433,0.0605150,3273550
570100,0.0458982,0.8950428,0.0695218,0.0631155,3273550
570200,0.0422304,0.8125463,0.1003197,0.0762141,3273550
570300,0.0264491,0.8922614,0.0589649,0.0665031,3273550
570400,0.0398817,0.8804207,0.0717607,0.0698807,3273550
570500,0.0280245,0.8941222,0.0591658,0.0705907,3273550
570600,0.0323203,0.8503326,0.0792592,0.0805413,3273550
570700,0.0181306,0.9084609,0.0474940,0.0602543,3273550
570800,0.0199975,0.8680960,0.0647601,0.0755219,3273550
570900,0.0340209,0.8638650,0.0748665,0.0782322,3273550
571000,0.0271060,0.9090812,0.0526311,0.0571960,3273550
571100,0.0364077,0.9110721,0.0574158,0.0607084,3273550
571200,0.0284955,0.8691337,0.0694438,0.0740373,3273550
571300,0.0407311,0.7999989,0.1044391,0.0946087,3273550
571400,0.0403891,0.9094243,0.0604638,0.0687427,3273550
571500,0.0429125,0.8358648,0.0914015,0.0819931,3273550
571600,0.0347207,0.8602750,0.0767224,0.0746649,3273550
571700,0.0392382,0.8628824,0.0783900,0.0724741,3273550
571800,0.0468339,0.8282593,0.0967966,0.0760405,3273550
571900,0.0259414,0.8849282,0.0615935,0.0769267,3273550
572000,0.0234190,0.8926762,0.0569809,0.0732788,3273550
572100,0.0236359,0.8967105,0.0554973,0.0581129,3273550
572200,0.0292770,0.9031798,0.0562943,0.0719777,3273550
572300,0.0216103,0.9467426,0.0342692,0.0553854,3273550
572400,0.0408970,0.8691788,0.0768666,0.0723588,3273550
572500,0.0236944,0.8857577,0.0599136,0.0607955,3273550
572600,0.0437737,0.8933725,0.0689152,0.0785598,3273550
572700,0.0267827,0.8728225,0.0669406,0.0679200,3273550
572800,0.0457891,0.8732846,0.0781596,0.0799804,3273550
572900,0.0290179,0.9176207,0.0503625,0.0693068,3273550
573000,0.0469662,0.8247744,0.0982700,0.0787959,3273550
573100,0.0480452,0.8863405,0.0742909,0.0797904,3273550
573200,0.0252272,0.9270185,0.0443289,0.0642150,3273550
573300,0.0323973,0.8817769,0.0667276,0.0834873,3273550
573400,0.0289918,0.8876866,0.0623205,0.0699290,3273550
573500,0.0248131,0.8852175,0.0608009,0.0693719,3273550
573600,0.0351611,0.8935235,0.0636873,0.0717965,3273550
573700,0.0261191,0.9215507,0.0470512,0.0738318,3273550
573800,0.0354370,0.8934883,0.0638669,0.0607444,3273550
573900,0.0507591,0.7690233,0.1228461,0.0984455,3273550
574000,0.0327813,0.8964422,0.0610919,0.0650898,3273550
574100,0.0428979,0.8352160,0.0916523,0.0879065,3273550
574200,0.0230536,0.8919516,0.0570515,0.0577370,3273550
574300,0.0368774,0.8890718,0.0664977,0.0651588,3273550
574400,0.0416769,0.7972752,0.1060961,0.1022334,3273550
574500,0.0337922,0.8781288,0.0690238,0.0638142,3273550
574600,0.0235473,0.8998495,0.0541885,0.0565737,3273550
574700,0.0498978,0.8179318,0.1027660,0.0853035,3273550
574800,0.0406732,0.8635744,0.0789742,0.0742493,3273550
574900,0.0408210,0.8550255,0.0824824,0.0795412,3273550
575000,0.0426507,0.8924170,0.0686236,0.0618057,3273550
575100,0.0393314,0.8070386,0.1007834,0.0785090,3273550
575200,0.0367006,0.9040515,0.0603997,0.0700155,3273550
575300,0.0387329,0.8825107,0.0702355,0.0682490,3273550
575400,0.0296903,0.8947098,0.0599302,0.0601363,3273550
575500,0.0173979,0.9280505,0.0392185,0.0641420,3273550
575600,0.0432525,0.8586458,0.0824932,0.0702283,3273550
575700,0.0190197,0.9246318,0.0415591,0.0622604,3273550
575800,0.0299101,0.9255043,0.0477443,0.0690753,3273550
575900,0.0292065,0.9222397,0.0486281,0.0503199,3273550
576000,0.0272123,0.8842707,0.0626191,0.0645959,3273550
576100,0.0463383,0.8254285,0.0976316,0.0721101,3273550
576200,0.0484295,0.7681279,0.1218066,0.0887608,3273550
576300,0.0471454,0.8318840,0.0955336,0.0849286,3273550
576400,0.0337860,0.9202353,0.0521775,0.0662573,3273550
576500,0.0191224,0.9365749,0.0368435,0.0554383,3273550
576600,0.0464876,0.8233192,0.0985649,0.0923773,3273550
576700,0.0588679,0.8439094,0.0977570,0.0792020,3273550
576800,0.0164403,0.9141653,0.0441981,0.0578364,3273550
576900,0.0439521,0.8235439,0.0969537,0.0809093,3273550
577000,0.0129163,0.9298921,0.0357929,0.0557226,3273550
577100,0.0416943,0.8749654,0.0750304,0.0810876,3273550
577200,0.0326296,0.8938120,0.0620530,0.0731806,3273550
577300,0.0267763,0.9156508,0.0498054,0.0608362,3273550
577400,0.0578101,0.7973263,0.1157555,0.1000811,3273550
577500,0.0352242,0.8898660,0.0651881,0.0720407,3273550
577600,0.0534283,0.8342549,0.0983551,0.0730159,3273550
577700,0.0365297,0.9022216,0.0610292,0.0568725,3273550
577800,0.0215413,0.8839294,0.0593530,0.0627358,3273550
577900,0.0451562,0.8206930,0.0988165,0.0836840,3273550
578000,0.0497244,0.8488609,0.0902903,0.0745636,3273550
578100,0.0316875,0.8823541,0.0660709,0.0761451,3273550
578200,0.0295599,0.9123911,0.0527795,0.0555422,3273550
578300,0.0452535,0.8009179,0.1067850,0.0840988,3273550
578400,0.0336698,0.8876437,0.0651444,0.0760671,3273550
578500,0.0263827,0.8510982,0.0753903,0.0760649,3273550
578600,0.0368328,0.8985692,0.0626720,0.0604606,3273550
578700,0.0488141,0.8061497,0.1068286,0.0763842,3273550
578800,0.0322574,0.8759494,0.0689747,0.0595337,3273550
578900,0.0395582,0.8795676,0.0719079,0.0739807,3273550
579000,0.0436489,0.8501083,0.0861460,0.0680351,3273550
579100,0.0483429,0.8015933,0.1083684,0.0882769,3273550
579200,0.0168355,0.8416572,0.0734384,0.0785820,3273550
579300,0.0243192,0.8829193,0.0614238,0.0663250,3273550
579400,0.0328501,0.8035433,0.0982928,0.0814991,3273550
579500,0.0371332,0.8803394,0.0701442,0.0804709,3273550
579600,0.0261861,0.8714408,0.0671353,0.0609812,3273550
579700,0.0366735,0.8501121,0.0819592,0.0765543,3273550
579800,0.0422896,0.8172324,0.0984808,0.0858162,3273550
579900,0.0414924,0.9047730,0.0629863,0.0645370,3273550
580000,0.0401513,0.8540471,0.0824720,0.0656211,3273550
580100,0.0450155,0.7808462,0.1146708,0.0810387,3273550
580200,0.0242438,0.9084270,0.0511755,0.0540339,3273550
580300,0.0639592,0.7289686,0.1467881,0.1161376,3273550
580400,0.0398279,0.8795326,0.0720837,0.0744336,3273550
580500,0.0210979,0.9082586,0.0493553,0.0573975,3273550
580600,0.0351594,0.9349182,0.0471284,0.0711199,3273550
580700,0.0378023,0.9136735,0.0572119,0.0664490,3273550
580800,0.0334731,0.8947340,0.0621902,0.0709822,3273550
580900,0.0275421,0.9040992,0.0548856,0.0667831,3273550
581000,0.0348343,0.9089128,0.0573354,0.0590309,3273550
581100,0.0350809,0.9217917,0.0523318,0.0693252,3273550
581200,0.0340242,0.8745175,0.0706075,0.0708177,3273550
581300,0.0169923,0.9319618,0.0374107,0.0483532,3273550
581400,0.0230357,0.9170321,0.0470086,0.0680407,3273550
581500,0.0257720,0.9183512,0.0481227,0.0556867,3273550
581600,0.0320836,0.8676283,0.0721988,0.0617589,3273550
581700,0.0482754,0.8438883,0.0914099,0.0756580,3273550
581800,0.0217949,0.9031488,0.0518174,0.0696734,3273550
581900,0.0145696,0.9352593,0.0346380,0.0667809,3273550
582000,0.0433813,0.8392005,0.0903486,0.0939517,3273550
582100,0.0331313,0.8042736,0.0981694,0.0883674,3273550
582200,0.0123740,0.9410164,0.0310179,0.0550818,3273550
582300,0.0364294,0.8533135,0.0805322,0.0665901,3273550
582400,0.0382902,0.9061613,0.0605096,0.0709943,3273550
582500,0.0196955,0.9093295,0.0480855,0.0514229,3273550
582600,0.0252280,0.8654739,0.0689473,0.0934754,3273550
582700,0.0430400,0.8384749,0.0904340,0.0792672,3273550
582800,0.0447608,0.9001874,0.0667815,0.0640072,3273550
582900,0.0335646,0.8482678,0.0808317,0.0855046,3273550
583000,0.0382020,0.8634568,0.0775384,0.0673754,3273550
583100,0.0225024,0.8815629,0.0608763,0.0695209,3273550
583200,0.0210809,0.9011915,0.0521719,0.0629915,3273550
583300,0.0359679,0.8992493,0.0618810,0.0697995,3273550
583400,0.0401353,0.8749242,0.0741115,0.0682110,3273550
583500,0.0384796,0.8651929,0.0770106,0.0687672,3273550
583600,0.0330351,0.8845628,0.0659959,0.0712412,3273550
583700,0.0410883,0.8702290,0.0765614,0.0801293,3273550
583800,0.0300097,0.9041522,0.0563450,0.0715954,3273550
583900,0.0342714,0.9172980,0.0536436,0.0669161,3273550
584000,0.0396563,0.8685324,0.0763809,0.0783811,3273550
584100,0.0304638,0.8607300,0.0739863,0.0677982,3273550
584200,0.0362180,0.9059059,0.0593685,0.0612808,3273550
584300,0.0228524,0.8474505,0.0747312,0.0639489,3273550
584400,0.0201131,0.9117068,0.0473851,0.0600599,3273550
584500,0.0241370,0.8911366,0.0580275,0.0677108,3273550
584600,0.0418247,0.8502086,0.0850114,0.0743568,3273550
584700,0.0524891,0.7729849,0.1222995,0.0971474,3273550
584800,0.0386686,0.8658144,0.0768754,0.0700843,3273550
584900,0.0412995,0.8986180,0.0653325,0.0794824,3273550
585000,0.0429425,0.8379155,0.0905993,0.0796071,3273550
585100,0.0181379,0.8952425,0.0527858,0.0651210,3273550
585200,0.0448640,0.8549612,0.0849339,0.0786494,3273550
585300,0.0310376,0.9075203,0.0556144,0.0649788,3273550
585400,0.0400037,0.8072554,0.1011001,0.0730519,3273550
585500,0.0471038,0.8549798,0.0862703,0.0823858,3273550
585600,0.0228809,0.8954834,0.0555352,0.0615922,3273550
585700,0.0483443,0.7771890,0.1181310,0.0796634,3273550
585800,0.0317571,0.9122086,0.0541708,0.0561387,3273550
585900,0.0299005,0.8807648,0.0656344,0.0669609,3273550
586000,0.0196072,0.9172237,0.0448749,0.0661657,3273550
586100,0.0353608,0.9106904,0.0569403,0.0711878,3273550
586200,0.0325327,0.7900352,0.1035055,0.0833755,3273550
586300,0.0292203,0.9153095,0.0514084,0.0577997,3273550
586400,0.0290699,0.9065596,0.0548181,0.0644650,3273550
586500,0.0167906,0.9326517,0.0370137,0.0490024,3273550
586600,0.0278029,0.9191453,0.0490236,0.0540649,3273550
586700,0.0337071,0.8544214,0.0784557,0.0764478,3273550
586800,0.0291829,0.9010565,0.0570871,0.0799312,3273550
586900,0.0282711,0.8956999,0.0586827,0.0741815,3273550
587000,0.0417630,0.8542888,0.0833423,0.0742643,3273550
587100,0.0258837,0.8935096,0.0581263,0.0709297,3273550
587200,0.0512636,0.7940077,0.1131551,0.1106877,3273550
587300,0.0404507,0.7545477,0.1224513,0.0898232,3273550
587400,0.0516393,0.8062015,0.1085030,0.0816397,3273550
587500,0.0249240,0.8891613,0.0592899,0.0637519,3273550
587600,0.0515241,0.8200819,0.1028817,0.0845293,3273550
587700,0.0455956,0.7806708,0.1150891,0.0930904,3273550
587800,0.0158127,0.9161943,0.0430099,0.0570523,3273550
587900,0.0411895,0.8463094,0.0861899,0.0688862,3273550
588000,0.0285210,0.9069439,0.0543350,0.0666268,3273550
588100,0.0353012,0.9107609,0.0568764,0.0576153,3273550
588200,0.0276795,0.8994811,0.0568153,0.0590744,3273550
588300,0.0236100,0.8932409,0.0568697,0.0570750,3273550
588400,0.0514580,0.8221273,0.1020239,0.0908814,3273550
588500,0.0269659,0.8930600,0.0589555,0.0688953,3273550
588600,0.0354182,0.8716618,0.0725862,0.0707437,3273550
588700,0.0503587,0.8536049,0.0887732,0.0772260,3273550
588800,0.0230144,0.9229330,0.0446354,0.0712309,3273550
588900,0.0493144,0.8802060,0.0775062,0.0779049,3273550
589000,0.0440493,0.8492080,0.0867464,0.0659409,3273550
589100,0.0411035,0.8651674,0.0785951,0.0769909,3273550
589200,0.0207091,0.9515855,0.0317913,0.0744661,3273550
589300,0.0174281,0.9288166,0.0389302,0.0617541,3273550
589400,0.0253187,0.8890204,0.0595830,0.0725461,3273550
589500,0.0345626,0.8873593,0.0657938,0.0751904,3273550
589600,0.0229875,0.8971351,0.0549385,0.0786030,3273550
589700,0.0385955,0.9086835,0.0596839,0.0784535,3273550
589800,0.0330266,0.9229975,0.0506170,0.0596562,3273550
589900,0.0351626,0.9053255,0.0589673,0.0634468,3273550
590000,0.0354840,0.8824792,0.0682987,0.0710281,3273550
590100,0.0339992,0.8702073,0.0723166,0.0712165,3273550
590200,0.0481962,0.8424569,0.0919350,0.0740493,3273550
590300,0.0237932,0.8974960,0.0552775,0.0683405,3273550
590400,0.0307061,0.9107478,0.0541246,0.0563499,3273550
590500,0.0385896,0.8415071,0.0865509,0.0789897,3273550
590600,0.0496761,0.8269286,0.0990342,0.0843252,3273550
590700,0.0268113,0.8849304,0.0621146,0.0783435,3273550
590800,0.0195868,0.8988261,0.0522216,0.0639144,3273550
590900,0.0481710,0.7719796,0.1201108,0.0858018,3273550
591000,0.0557122,0.7205500,0.1452073,0.0912096,3273550
591100,0.0374397,0.8913090,0.0659402,0.0638784,3273550
591200,0.0380721,0.8412803,0.0863311,0.0748880,3273550
591300,0.0413171,0.8504481,0.0846110,0.0787863,3273550
591400,0.0438155,0.8639618,0.0807046,0.0686850,3273550
591500,0.0413663,0.8292851,0.0931057,0.0829154,3273550
591600,0.0248951,0.9163461,0.0483986,0.0566957,3273550
591700,0.0420693,0.7484732,0.1258523,0.0897770,3273550
591800,0.0334152,0.8308561,0.0877066,0.0716141,3273550
591900,0.0421195,0.7992459,0.1055734,0.0841121,3273550
592000,0.0165838,0.9147556,0.0440481,0.0536177,3273550
592100,0.0270316,0.8879979,0.0610198,0.0614108,3273550
592200,0.0290174,0.9099826,0.0534174,0.0659951,3273550
592300,0.0350307,0.8707434,0.0727211,0.0613945,3273550
592400,0.0332342,0.9205710,0.0517121,0.0567977,3273550
592500,0.0240720,0.9065228,0.0518341,0.0705525,3273550
592600,0.0368173,0.7873728,0.1071413,0.0804929,3273550
592700,0.0368813,0.8302892,0.0900131,0.0715407,3273550
592800,0.0166071,0.9156179,0.0437171,0.0686827,3273550
592900,0.0275403,0.9010611,0.0560997,0.0609915,3273550
593000,0.0318269,0.9013641,0.0585505,0.0602253,3273550
593100,0.0303817,0.9187353,0.0507349,0.0619952,3273550
593200,0.0364948,0.8401334,0.0858435,0.0840917,3273550
593300,0.0283214,0.8860292,0.0625812,0.0638429,3273550
593400,0.0240486,0.9106315,0.0501766,0.0566080,3273550
593500,0.0357261,0.8969759,0.0626453,0.0711119,3273550
593600,0.0331472,0.9111428,0.0554312,0.0659400,3273550
593700,0.0480824,0.8315932,0.0962122,0.0787976,3273550
593800,0.0286604,0.8587815,0.0736837,0.0883704,3273550
593900,0.0566346,0.7797399,0.1220848,0.0952991,3273550
594000,0.0486694,0.7627422,0.1241048,0.0994538,3273550
594100,0.0533092,0.8205569,0.1037628,0.0780570,3273550
594200,0.0357895,0.8257074,0.0911907,0.0721014,3273550
594300,0.0298129,0.9053370,0.0557530,0.0623807,3273550
594400,0.0355022,0.7833137,0.1079759,0.0954355,3273550
594500,0.0283368,0.9087405,0.0535059,0.0703713,3273550
594600,0.0362268,0.8924342,0.0647624,0.0634365,3273550
594700,0.0233275,0.9127619,0.0488917,0.0658592,3273550
594800,0.0461303,0.7907627,0.1113731,0.0906105,3273550
594900,0.0316019,0.9154315,0.0527885,0.0721408,3273550
595000,0.0355363,0.9084890,0.0579262,0.0644834,3273550
595100,0.0190196,0.9257883,0.0410964,0.0661045,3273550
595200,0.0307332,0.8812948,0.0659220,0.0634167,3273550
595300,0.0366168,0.8935122,0.0645652,0.0700075,3273550
595400,0.0523619,0.7847395,0.1175214,0.0902726,3273550
595500,0.0209662,0.9028625,0.0514347,0.0755861,3273550
595600,0.0407200,0.8883401,0.0690960,0.0780278,3273550
595700,0.0312998,0.8819173,0.0660130,0.0656526,3273550
595800,0.0346465,0.9133371,0.0554530,0.0703382,3273550
595900,0.0371500,0.8885972,0.0668511,0.0798553,3273550
596000,0.0196171,0.9059905,0.0493741,0.0578691,3273550
596100,0.0552557,0.7714189,0.1245858,0.0855258,3273550
596200,0.0410204,0.8828958,0.0714539,0.0863685,3273550
596300,0.0404251,0.9003167,0.0641284,0.0638434,3273550
596400,0.0460633,0.8959588,0.0692545,0.0663515,3273550
596500,0.0249139,0.8652953,0.0688302,0.0644784,3273550
596600,0.0389062,0.8434466,0.0859651,0.0907177,3273550
596700,0.0277335,0.9334072,0.0432772,0.0568244,3273550
596800,0.0201825,0.8792109,0.0604251,0.0691675,3273550
596900,0.0326967,0.8688415,0.0720814,0.0587727,3273550
597000,0.0205892,0.8984118,0.0529888,0.0571357,3273550
597100,0.0473561,0.8908420,0.0720769,0.0719768,3273550
597200,0.0509562,0.7814586,0.1179903,0.0960086,3273550
597300,0.0401707,0.8510043,0.0837007,0.0685120,3273550
597400,0.0367998,0.8428688,0.0849324,0.0698577,3273550
597500,0.0396070,0.9258497,0.0534243,0.0586757,3273550
597600,0.0437380,0.8142780,0.1005316,0.0765814,3273550
597700,0.0239940,0.9048687,0.0524489,0.0581568,3273550
597800,0.0459065,0.8487495,0.0880441,0.0696937,3273550
597900,0.0330210,0.8185223,0.0924037,0.0871709,3273550
